id,account_id,occurred_at,channel
1888,2231,2015-11-09 06:00:00,direct
1889,2231,2015-12-08 00:09:00,direct
1890,2231,2016-01-07 05:10:00,direct
1891,2231,2016-02-05 06:08:00,direct
1892,2231,2016-03-05 18:04:00,direct
1893,2231,2016-04-03 21:35:00,direct
1894,2231,2016-05-03 11:08:00,direct
1895,2231,2016-06-02 05:59:00,direct
1896,2231,2016-07-02 16:49:00,direct
1897,2231,2016-08-01 02:21:00,direct
1898,2231,2016-08-30 00:16:00,direct
1899,2231,2016-09-28 01:49:00,direct
1900,2231,2016-10-28 23:05:00,direct
1901,2231,2016-11-27 15:23:00,direct
1902,2231,2016-12-27 03:01:00,direct
1903,2241,2015-11-07 14:00:00,direct
1904,2241,2015-12-06 06:42:00,direct
1905,2241,2016-01-04 20:47:00,direct
1906,2241,2016-02-03 12:40:00,direct
1907,2241,2016-03-04 22:14:00,direct
1908,2241,2016-04-03 20:45:00,direct
1909,2241,2016-05-03 23:47:00,direct
1910,2241,2016-06-02 23:46:00,direct
1911,2241,2016-07-02 23:38:00,direct
1912,2241,2016-08-01 06:51:00,direct
1913,2241,2016-08-31 05:05:00,direct
1914,2241,2016-09-29 11:20:00,direct
1915,2241,2016-10-28 08:39:00,direct
1916,2241,2016-11-27 11:23:00,direct
1917,2241,2016-12-26 00:03:00,direct
1918,2251,2014-12-19 18:48:00,direct
1919,2251,2015-01-17 22:17:00,direct
1920,2251,2015-02-15 13:19:00,direct
1921,2251,2015-03-17 08:31:00,direct
1922,2251,2015-04-15 01:46:00,direct
1923,2251,2015-05-14 22:19:00,direct
1924,2251,2015-06-13 03:44:00,direct
1925,2251,2015-07-13 02:52:00,direct
1926,2251,2015-08-12 19:05:00,direct
1927,2251,2015-09-10 04:06:00,direct
1928,2251,2015-10-10 15:08:00,direct
1929,2251,2015-11-08 21:53:00,direct
1930,2251,2015-12-07 23:34:00,direct
1931,2251,2016-01-06 08:19:00,direct
1932,2251,2016-02-05 09:28:00,direct
1933,2251,2016-03-06 16:40:00,direct
1934,2251,2016-04-05 20:30:00,direct
1935,2251,2016-05-05 13:22:00,direct
1936,2251,2016-06-03 22:05:00,direct
1937,2251,2016-07-02 18:14:00,direct
1938,2251,2016-08-01 04:36:00,direct
1939,2251,2016-08-30 12:12:00,direct
1940,2251,2016-09-28 12:45:00,direct
1941,2251,2016-10-27 15:51:00,direct
1942,2251,2016-11-25 04:11:00,direct
1943,2251,2016-12-25 11:02:00,direct
1944,2261,2016-12-09 00:24:00,direct
1945,2271,2016-09-19 07:31:00,direct
1946,2271,2016-10-18 20:09:00,direct
1947,2271,2016-11-16 03:55:00,direct
1948,2271,2016-12-16 20:41:00,direct
1949,2281,2014-12-15 09:04:00,direct
1950,2291,2015-07-27 09:28:00,direct
1951,2291,2015-08-25 01:18:00,direct
1952,2301,2014-12-07 13:15:00,direct
1953,2301,2015-01-05 19:34:00,direct
1954,2301,2015-02-04 00:12:00,direct
1955,2301,2015-03-06 17:24:00,direct
1956,2301,2015-04-05 22:51:00,direct
1957,2301,2015-05-05 12:56:00,direct
1958,2301,2015-06-04 01:09:00,direct
1959,2301,2015-07-03 03:52:00,direct
1960,2301,2015-08-02 23:33:00,direct
1961,2301,2015-09-01 10:49:00,direct
1962,2301,2015-10-01 03:19:00,direct
1963,2301,2015-10-31 01:27:00,direct
1964,2301,2015-11-29 23:46:00,direct
1965,2301,2015-12-28 00:11:00,direct
1966,2301,2016-01-27 15:52:00,direct
1967,2301,2016-02-25 12:50:00,direct
1968,2301,2016-03-26 05:57:00,direct
1969,2301,2016-04-24 14:12:00,direct
1970,2301,2016-05-24 09:14:00,direct
1971,2301,2016-06-22 15:03:00,direct
1972,2301,2016-07-21 07:44:00,direct
1973,2301,2016-08-20 02:37:00,direct
1974,2301,2016-09-18 18:50:00,direct
1975,2301,2016-10-17 19:16:00,direct
1976,2301,2016-11-15 05:05:00,direct
1977,2301,2016-12-15 14:37:00,direct
1978,2311,2014-12-17 16:46:00,direct
1979,2311,2015-01-15 15:57:00,direct
1980,2321,2014-12-21 06:25:00,direct
1981,2321,2015-01-19 05:29:00,direct
1982,2321,2015-02-18 10:37:00,direct
1983,2321,2015-03-20 01:51:00,direct
1984,2321,2015-04-19 08:03:00,direct
1985,2321,2015-05-19 01:58:00,direct
1986,2321,2015-06-18 17:25:00,direct
1987,2321,2015-07-18 08:42:00,direct
1988,2321,2015-08-17 00:56:00,direct
1989,2321,2015-09-15 12:00:00,direct
1990,2321,2015-10-15 03:37:00,direct
1991,2321,2015-11-14 02:57:00,direct
1992,2321,2015-12-14 14:45:00,direct
1993,2321,2016-01-13 04:27:00,direct
1994,2331,2015-11-07 01:23:00,direct
1995,2331,2015-12-06 17:27:00,direct
1996,2331,2016-01-05 15:15:00,direct
1997,2331,2016-02-03 07:23:00,direct
1998,2331,2016-03-04 20:32:00,direct
1999,2331,2016-04-03 08:43:00,direct
2000,2331,2016-05-03 10:33:00,direct
2001,2331,2016-06-01 17:41:00,direct
2002,2331,2016-06-30 19:31:00,direct
2003,2331,2016-07-30 07:18:00,direct
2004,2331,2016-08-29 11:51:00,direct
2005,2331,2016-09-27 07:05:00,direct
2006,2331,2016-10-27 23:45:00,direct
2007,2331,2016-11-26 07:29:00,direct
2008,2331,2016-12-25 06:29:00,direct
2009,2341,2015-09-02 04:37:00,direct
2010,2341,2015-10-02 18:23:00,direct
2011,2341,2015-10-31 00:48:00,direct
2012,2341,2015-11-30 18:37:00,direct
2013,2341,2015-12-29 02:32:00,direct
2014,2341,2016-01-28 20:52:00,direct
2015,2341,2016-02-26 19:46:00,direct
2016,2341,2016-03-26 14:12:00,direct
2017,2341,2016-04-25 11:56:00,direct
2018,2341,2016-05-24 07:13:00,direct
2019,2341,2016-06-22 01:03:00,direct
2020,2341,2016-07-22 01:47:00,direct
2021,2341,2016-08-21 12:12:00,direct
2022,2341,2016-09-20 12:02:00,direct
2023,2341,2016-10-19 19:05:00,direct
2024,2351,2014-12-22 16:51:00,direct
2025,2351,2015-01-20 00:42:00,direct
2026,2351,2015-02-18 00:39:00,direct
2027,2351,2015-03-19 00:09:00,direct
2028,2351,2015-04-17 23:09:00,direct
2029,2351,2015-05-17 00:58:00,direct
2030,2351,2015-06-15 10:56:00,direct
2031,2351,2015-07-15 00:46:00,direct
2032,2351,2015-08-13 12:47:00,direct
2033,2351,2015-09-12 05:38:00,direct
2034,2351,2015-10-11 22:04:00,direct
2035,2351,2015-11-10 19:42:00,direct
2036,2351,2015-12-09 09:13:00,direct
2037,2351,2016-01-08 17:47:00,direct
2038,2351,2016-02-07 07:27:00,direct
2039,2351,2016-03-08 16:48:00,direct
2040,2351,2016-04-06 18:19:00,direct
2041,2351,2016-05-06 19:28:00,direct
2042,2351,2016-06-05 15:59:00,direct
2043,2351,2016-07-04 20:40:00,direct
2044,2351,2016-08-03 10:27:00,direct
2045,2351,2016-09-01 01:52:00,direct
2046,2351,2016-10-01 22:46:00,direct
2047,2351,2016-10-30 10:11:00,direct
2048,2351,2016-11-29 14:54:00,direct
2049,2351,2016-12-29 21:17:00,direct
2050,2361,2015-10-24 11:37:00,direct
2051,2361,2015-11-23 20:33:00,direct
2052,2361,2015-12-23 19:03:00,direct
2053,2371,2016-08-22 11:27:00,direct
2054,2371,2016-09-20 03:42:00,direct
2055,2371,2016-10-20 17:52:00,direct
2056,2371,2016-11-18 19:02:00,direct
2057,2371,2016-12-17 13:49:00,direct
2058,2381,2014-12-20 11:41:00,direct
2059,2381,2015-01-18 23:28:00,direct
2060,2381,2015-02-17 04:14:00,direct
2061,2381,2015-03-19 13:13:00,direct
2062,2381,2015-04-17 19:32:00,direct
2063,2381,2015-05-16 10:00:00,direct
2064,2381,2015-06-15 00:55:00,direct
2065,2391,2014-12-30 03:49:00,direct
2066,2391,2015-01-29 13:53:00,direct
2067,2391,2015-02-27 00:00:00,direct
2068,2391,2015-03-29 21:42:00,direct
2069,2391,2015-04-27 09:06:00,direct
2070,2391,2015-05-26 00:10:00,direct
2071,2391,2015-06-24 16:06:00,direct
2072,2391,2015-07-24 08:09:00,direct
2073,2391,2015-08-23 18:21:00,direct
2074,2391,2015-09-21 19:06:00,direct
2075,2391,2015-10-20 21:31:00,direct
2076,2391,2015-11-19 17:13:00,direct
2077,2391,2015-12-19 02:51:00,direct
2078,2391,2016-01-18 08:17:00,direct
2079,2391,2016-02-17 17:39:00,direct
2080,2391,2016-03-17 22:19:00,direct
2081,2391,2016-04-16 10:32:00,direct
2082,2391,2016-05-16 00:35:00,direct
2083,2391,2016-06-14 23:29:00,direct
2084,2391,2016-07-14 11:18:00,direct
2085,2391,2016-08-13 22:18:00,direct
2086,2391,2016-09-12 07:38:00,direct
2087,2391,2016-10-11 20:19:00,direct
2088,2391,2016-11-10 03:18:00,direct
2089,2391,2016-12-09 22:05:00,direct
2090,2401,2016-12-04 05:23:00,direct
2091,2411,2015-10-20 20:51:00,direct
2092,2411,2015-11-19 07:17:00,direct
2093,2411,2015-12-19 16:38:00,direct
2094,2411,2016-01-18 14:08:00,direct
2095,2411,2016-02-17 23:34:00,direct
2096,2411,2016-03-17 23:41:00,direct
2097,2411,2016-04-15 21:11:00,direct
2098,2411,2016-05-15 15:39:00,direct
2099,2411,2016-06-13 06:26:00,direct
2100,2411,2016-07-13 22:19:00,direct
2101,2411,2016-08-11 04:30:00,direct
2102,2411,2016-09-09 13:07:00,direct
2103,2411,2016-10-08 00:30:00,direct
2104,2411,2016-11-07 19:13:00,direct
2105,2411,2016-12-06 21:27:00,direct
2106,2421,2016-10-12 04:35:00,direct
2107,2421,2016-11-10 07:41:00,direct
2108,2421,2016-12-10 05:00:00,direct
2109,2431,2014-12-28 10:43:00,direct
2110,2431,2015-01-27 21:43:00,direct
2111,2431,2015-02-25 11:44:00,direct
2112,2431,2015-03-27 19:00:00,direct
2113,2431,2015-04-26 16:34:00,direct
2114,2431,2015-05-25 10:38:00,direct
2115,2431,2015-06-23 07:49:00,direct
2116,2431,2015-07-23 23:49:00,direct
2117,2431,2015-08-22 01:59:00,direct
2118,2441,2014-12-13 12:16:00,direct
2119,2441,2015-01-11 19:53:00,direct
2120,2441,2015-02-10 17:32:00,direct
2121,2441,2015-03-11 15:20:00,direct
2122,2441,2015-04-09 21:02:00,direct
2123,2441,2015-05-08 00:03:00,direct
2124,2441,2015-06-07 03:59:00,direct
2125,2441,2015-07-06 14:15:00,direct
2126,2441,2015-08-04 09:11:00,direct
2127,2441,2015-09-02 02:54:00,direct
2128,2441,2015-10-01 20:49:00,direct
2129,2441,2015-10-30 07:10:00,direct
2130,2441,2015-11-28 01:20:00,direct
2131,2441,2015-12-27 15:38:00,direct
2132,2441,2016-01-25 08:20:00,direct
2133,2441,2016-02-23 19:34:00,direct
2134,2441,2016-03-24 23:18:00,direct
2135,2441,2016-04-22 00:59:00,direct
2136,2441,2016-05-21 15:20:00,direct
2137,2441,2016-06-20 11:28:00,direct
2138,2441,2016-07-20 08:45:00,direct
2139,2441,2016-08-18 09:01:00,direct
2140,2441,2016-09-17 23:49:00,direct
2141,2441,2016-10-17 16:05:00,direct
2142,2441,2016-11-15 23:12:00,direct
2143,2441,2016-12-15 19:55:00,direct
2144,2451,2015-01-01 19:28:00,direct
2145,2451,2015-01-30 18:00:00,direct
2146,2451,2015-03-01 19:53:00,direct
2147,2451,2015-03-31 14:19:00,direct
2148,2451,2015-04-30 01:21:00,direct
2149,2451,2015-05-30 18:26:00,direct
2150,2451,2015-06-28 02:04:00,direct
2151,2451,2015-07-27 17:06:00,direct
2152,2451,2015-08-26 01:46:00,direct
2153,2451,2015-09-24 21:19:00,direct
2154,2451,2015-10-24 05:16:00,direct
2155,2451,2015-11-22 14:17:00,direct
2156,2451,2015-12-21 11:58:00,direct
2157,2451,2016-01-20 00:36:00,direct
2158,2451,2016-02-18 23:30:00,direct
2159,2451,2016-03-19 05:46:00,direct
2160,2451,2016-04-18 09:45:00,direct
2161,2451,2016-05-17 18:47:00,direct
2162,2451,2016-06-15 02:24:00,direct
2163,2451,2016-07-14 19:58:00,direct
2164,2451,2016-08-12 22:38:00,direct
2165,2451,2016-09-11 04:43:00,direct
2166,2451,2016-10-10 20:40:00,direct
2167,2451,2016-11-08 12:57:00,direct
2168,2451,2016-12-07 16:00:00,direct
2169,2461,2014-12-14 08:47:00,direct
2170,2461,2015-01-12 13:27:00,direct
2171,2461,2015-02-11 09:21:00,direct
2172,2461,2015-03-13 19:37:00,direct
2173,2461,2015-04-12 12:53:00,direct
2174,2461,2015-05-11 23:37:00,direct
2175,2461,2015-06-10 05:20:00,direct
2176,2461,2015-07-09 23:02:00,direct
2177,2461,2015-08-08 18:35:00,direct
2178,2461,2015-09-07 20:23:00,direct
2179,2461,2015-10-06 02:43:00,direct
2180,2461,2015-11-04 21:49:00,direct
2181,2461,2015-12-03 16:35:00,direct
2182,2461,2016-01-01 01:12:00,direct
2183,2461,2016-01-30 17:27:00,direct
2184,2461,2016-02-28 16:17:00,direct
2185,2461,2016-03-28 10:04:00,direct
2186,2461,2016-04-27 12:40:00,direct
2187,2461,2016-05-26 01:56:00,direct
2188,2461,2016-06-24 22:02:00,direct
2189,2461,2016-07-23 18:03:00,direct
2190,2461,2016-08-22 23:14:00,direct
2191,2471,2014-12-27 10:56:00,direct
2192,2471,2015-01-25 20:36:00,direct
2193,2471,2015-02-24 02:58:00,direct
2194,2471,2015-03-25 06:23:00,direct
2195,2471,2015-04-23 08:07:00,direct
2196,2471,2015-05-23 17:16:00,direct
2197,2471,2015-06-22 02:41:00,direct
2198,2471,2015-07-21 11:11:00,direct
2199,2471,2015-08-19 00:18:00,direct
2200,2471,2015-09-17 21:35:00,direct
2201,2471,2015-10-16 16:57:00,direct
2202,2471,2015-11-15 16:25:00,direct
2203,2471,2015-12-14 22:17:00,direct
2204,2471,2016-01-12 09:24:00,direct
2205,2471,2016-02-11 00:25:00,direct
2206,2471,2016-03-11 16:01:00,direct
2207,2471,2016-04-10 12:49:00,direct
2208,2471,2016-05-10 22:07:00,direct
2209,2471,2016-06-06 22:50:00,direct
2210,2471,2016-07-06 10:07:00,direct
2211,2471,2016-08-04 01:01:00,direct
2212,2471,2016-09-02 00:03:00,direct
2213,2471,2016-10-01 09:57:00,direct
2214,2471,2016-10-30 01:08:00,direct
2215,2471,2016-11-29 09:15:00,direct
2216,2471,2016-12-29 22:48:00,direct
2217,2481,2014-12-03 02:12:00,direct
2218,2481,2015-01-02 19:20:00,direct
2219,2481,2015-01-31 05:57:00,direct
2220,2491,2014-12-15 23:29:00,direct
2221,2491,2015-01-13 11:18:00,direct
2222,2491,2015-02-11 21:58:00,direct
2223,2491,2015-03-12 05:29:00,direct
2224,2491,2015-04-10 19:17:00,direct
2225,2491,2015-05-09 02:16:00,direct
2226,2491,2015-06-08 10:06:00,direct
2227,2491,2015-07-07 15:23:00,direct
2228,2491,2015-08-05 02:18:00,direct
2229,2491,2015-09-03 18:55:00,direct
2230,2491,2015-10-02 10:43:00,direct
2231,2491,2015-11-01 00:05:00,direct
2232,2491,2015-11-30 03:59:00,direct
2233,2491,2015-12-30 17:42:00,direct
2234,2491,2016-01-28 03:04:00,direct
2235,2491,2016-02-26 02:02:00,direct
2236,2491,2016-03-26 06:06:00,direct
2237,2491,2016-04-25 19:49:00,direct
2238,2491,2016-05-24 15:16:00,direct
2239,2491,2016-06-23 03:13:00,direct
2240,2491,2016-07-23 13:29:00,direct
2241,2491,2016-08-21 02:03:00,direct
2242,2491,2016-09-20 23:57:00,direct
2243,2491,2016-10-20 14:40:00,direct
2244,2491,2016-11-18 22:29:00,direct
2245,2491,2016-12-17 19:46:00,direct
2246,2501,2016-07-25 18:30:00,direct
2247,2501,2016-08-23 01:19:00,direct
2248,2511,2014-12-10 17:55:00,direct
2249,2511,2015-01-09 04:04:00,direct
2250,2511,2015-02-07 05:33:00,direct
2251,2511,2015-03-09 16:40:00,direct
2252,2511,2015-04-07 06:04:00,direct
2253,2511,2015-05-07 00:21:00,direct
2254,2511,2015-06-06 12:16:00,direct
2255,2511,2015-07-05 15:49:00,direct
2256,2511,2015-08-04 21:20:00,direct
2257,2511,2015-09-02 17:24:00,direct
2258,2511,2015-10-01 12:46:00,direct
2259,2511,2015-10-30 07:15:00,direct
2260,2511,2015-11-28 13:15:00,direct
2261,2511,2015-12-27 13:13:00,direct
2262,2511,2016-01-26 09:34:00,direct
2263,2511,2016-02-24 05:45:00,direct
2264,2511,2016-03-25 17:03:00,direct
2265,2511,2016-04-23 13:35:00,direct
2266,2511,2016-05-23 17:15:00,direct
2267,2511,2016-06-21 09:51:00,direct
2268,2511,2016-07-21 12:12:00,direct
2269,2511,2016-08-20 19:58:00,direct
2270,2511,2016-09-19 12:34:00,direct
2271,2511,2016-10-18 15:57:00,direct
2272,2511,2016-11-16 02:29:00,direct
2273,2511,2016-12-16 17:45:00,direct
2274,2521,2014-12-22 08:46:00,direct
2275,2521,2015-01-20 15:31:00,direct
2276,2521,2015-02-19 03:37:00,direct
2277,2521,2015-03-20 09:47:00,direct
2278,2521,2015-04-19 07:05:00,direct
2279,2521,2015-05-19 20:52:00,direct
2280,2521,2015-06-18 02:36:00,direct
2281,2521,2015-07-17 20:55:00,direct
2282,2521,2015-08-15 12:36:00,direct
2283,2521,2015-09-14 06:14:00,direct
2284,2521,2015-10-14 15:46:00,direct
2285,2521,2015-11-13 21:03:00,direct
2286,2521,2015-12-13 20:17:00,direct
2287,2521,2016-01-11 23:18:00,direct
2288,2521,2016-02-09 02:10:00,direct
2289,2521,2016-03-09 04:15:00,direct
2290,2521,2016-04-08 15:54:00,direct
2291,2521,2016-05-08 23:11:00,direct
2292,2521,2016-06-06 21:07:00,direct
2293,2521,2016-07-06 05:21:00,direct
2294,2521,2016-08-05 13:26:00,direct
2295,2521,2016-09-03 16:50:00,direct
2296,2521,2016-10-03 23:10:00,direct
2297,2521,2016-11-01 08:25:00,direct
2298,2521,2016-11-30 10:52:00,direct
2299,2521,2016-12-29 08:44:00,direct
2300,2531,2016-12-16 11:33:00,direct
2301,2541,2016-08-22 17:54:00,direct
2302,2541,2016-09-20 01:39:00,direct
2303,2541,2016-10-19 15:25:00,direct
2304,2541,2016-11-18 11:13:00,direct
2305,2541,2016-12-18 22:15:00,direct
2306,2551,2016-09-26 22:52:00,direct
2307,2551,2016-10-25 02:26:00,direct
2308,2551,2016-11-23 06:47:00,direct
2309,2551,2016-12-22 22:57:00,direct
2310,2561,2014-12-04 06:47:00,direct
2311,2561,2015-01-03 15:08:00,direct
2312,2561,2015-02-02 15:50:00,direct
2313,2561,2015-03-03 14:30:00,direct
2314,2561,2015-04-01 18:15:00,direct
2315,2561,2015-05-01 19:25:00,direct
2316,2561,2015-05-30 01:12:00,direct
2317,2561,2015-06-29 15:45:00,direct
2318,2561,2015-07-29 21:15:00,direct
2319,2561,2015-08-27 21:43:00,direct
2320,2561,2015-09-26 00:08:00,direct
2321,2561,2015-10-26 19:02:00,direct
2322,2561,2015-11-25 03:44:00,direct
2323,2561,2015-12-25 02:41:00,direct
2324,2561,2016-01-23 19:41:00,direct
2325,2561,2016-02-21 11:17:00,direct
2326,2561,2016-03-22 07:57:00,direct
2327,2561,2016-04-21 07:15:00,direct
2328,2561,2016-05-21 07:47:00,direct
2329,2561,2016-06-19 13:56:00,direct
2330,2561,2016-07-18 14:53:00,direct
2331,2561,2016-08-16 12:51:00,direct
2332,2561,2016-09-14 13:14:00,direct
2333,2561,2016-10-14 00:12:00,direct
2334,2561,2016-11-12 20:49:00,direct
2335,2561,2016-12-12 03:29:00,direct
2336,2571,2016-04-17 14:51:00,direct
2337,2571,2016-05-16 11:36:00,direct
2338,2571,2016-06-14 03:47:00,direct
2339,2571,2016-07-13 21:46:00,direct
2340,2571,2016-08-11 18:57:00,direct
2341,2571,2016-09-09 16:05:00,direct
2342,2571,2016-10-09 03:31:00,direct
2343,2571,2016-11-08 09:05:00,direct
2344,2571,2016-12-07 02:26:00,direct
2345,2581,2016-04-13 22:09:00,direct
2346,2581,2016-05-13 02:48:00,direct
2347,2581,2016-06-12 16:22:00,direct
2348,2581,2016-07-11 17:14:00,direct
2349,2581,2016-08-10 04:18:00,direct
2350,2581,2016-09-09 20:37:00,direct
2351,2581,2016-10-08 06:55:00,direct
2352,2581,2016-11-07 18:53:00,direct
2353,2581,2016-12-07 11:44:00,direct
2354,2591,2014-12-26 04:05:00,direct
2355,2591,2015-01-24 16:23:00,direct
2356,2591,2015-02-22 10:28:00,direct
2357,2591,2015-03-24 00:31:00,direct
2358,2591,2015-04-22 15:17:00,direct
2359,2591,2015-05-21 21:27:00,direct
2360,2591,2015-06-19 16:40:00,direct
2361,2591,2015-07-19 19:39:00,direct
2362,2591,2015-08-17 20:50:00,direct
2363,2591,2015-09-16 02:13:00,direct
2364,2591,2015-10-15 08:29:00,direct
2365,2591,2015-11-14 11:06:00,direct
2366,2591,2015-12-14 04:49:00,direct
2367,2591,2016-01-12 21:21:00,direct
2368,2591,2016-02-10 23:06:00,direct
2369,2591,2016-03-11 08:56:00,direct
2370,2591,2016-04-10 00:26:00,direct
2371,2591,2016-05-10 00:16:00,direct
2372,2591,2016-06-09 18:25:00,direct
2373,2591,2016-07-09 23:58:00,direct
2374,2591,2016-08-07 13:50:00,direct
2375,2591,2016-09-05 05:07:00,direct
2376,2591,2016-10-04 08:47:00,direct
2377,2591,2016-11-02 08:42:00,direct
2378,2591,2016-12-01 02:11:00,direct
2379,2591,2016-12-30 00:28:00,direct
2380,2601,2014-12-27 20:06:00,direct
2381,2601,2015-01-26 20:34:00,direct
2382,2601,2015-02-25 00:13:00,direct
2383,2601,2015-03-26 13:22:00,direct
2384,2601,2015-04-25 18:58:00,direct
2385,2601,2015-05-25 07:46:00,direct
2386,2601,2015-06-23 21:54:00,direct
2387,2601,2015-07-22 12:26:00,direct
2388,2601,2015-08-21 03:38:00,direct
2389,2601,2015-09-19 12:04:00,direct
2390,2601,2015-10-18 11:00:00,direct
2391,2601,2015-11-17 00:18:00,direct
2392,2601,2015-12-17 11:17:00,direct
2393,2601,2016-01-16 18:19:00,direct
2394,2601,2016-02-15 14:26:00,direct
2395,2601,2016-03-15 21:50:00,direct
2396,2601,2016-04-14 14:21:00,direct
2397,2601,2016-05-13 11:44:00,direct
2398,2601,2016-06-11 05:28:00,direct
2399,2601,2016-07-10 18:46:00,direct
2400,2601,2016-08-08 04:01:00,direct
2401,2601,2016-09-06 13:34:00,direct
2402,2601,2016-10-06 16:09:00,direct
2403,2601,2016-11-04 16:08:00,direct
2404,2601,2016-12-03 21:25:00,direct
2405,2611,2016-03-31 15:48:00,direct
2406,2611,2016-04-29 17:13:00,direct
2407,2621,2014-12-14 19:23:00,direct
2408,2621,2015-01-13 22:21:00,direct
2409,2621,2015-02-12 19:08:00,direct
2410,2621,2015-03-14 19:11:00,direct
2411,2621,2015-04-13 22:20:00,direct
2412,2621,2015-05-12 18:27:00,direct
2413,2621,2015-06-11 16:45:00,direct
2414,2621,2015-07-11 12:31:00,direct
2415,2621,2015-08-10 21:35:00,direct
2416,2621,2015-09-08 03:38:00,direct
2417,2621,2015-10-08 11:14:00,direct
2418,2621,2015-11-06 06:13:00,direct
2419,2621,2015-12-05 16:25:00,direct
2420,2621,2016-01-04 14:35:00,direct
2421,2621,2016-02-03 14:22:00,direct
2422,2621,2016-03-04 23:26:00,direct
2423,2621,2016-04-03 02:13:00,direct
2424,2621,2016-05-02 05:10:00,direct
2425,2621,2016-05-31 14:36:00,direct
2426,2621,2016-06-29 00:12:00,direct
2427,2621,2016-07-29 04:31:00,direct
2428,2621,2016-08-27 11:56:00,direct
2429,2621,2016-09-26 05:36:00,direct
2430,2621,2016-10-26 08:07:00,direct
2431,2621,2016-11-25 21:34:00,direct
2432,2621,2016-12-24 23:55:00,direct
2433,2631,2014-12-26 00:40:00,direct
2434,2631,2015-01-24 19:16:00,direct
2435,2631,2015-02-23 07:43:00,direct
2436,2631,2015-03-25 20:59:00,direct
2437,2631,2015-04-23 06:44:00,direct
2438,2631,2015-05-22 22:23:00,direct
2439,2631,2015-06-20 17:01:00,direct
2440,2631,2015-07-19 20:36:00,direct
2441,2631,2015-08-17 22:45:00,direct
2442,2631,2015-09-15 18:45:00,direct
2443,2631,2015-10-14 16:08:00,direct
2444,2631,2015-11-12 08:10:00,direct
2445,2631,2015-12-11 12:17:00,direct
2446,2631,2016-01-09 00:55:00,direct
2447,2631,2016-02-08 14:37:00,direct
2448,2631,2016-03-09 02:53:00,direct
2449,2631,2016-04-07 06:11:00,direct
2450,2631,2016-05-06 01:29:00,direct
2451,2631,2016-06-05 07:10:00,direct
2452,2631,2016-07-05 23:30:00,direct
2453,2631,2016-08-03 17:18:00,direct
2454,2631,2016-09-02 03:14:00,direct
2455,2631,2016-10-02 02:59:00,direct
2456,2631,2016-11-01 13:44:00,direct
2457,2631,2016-12-01 13:50:00,direct
2458,2631,2016-12-31 18:09:00,direct
2459,2641,2016-06-18 19:34:00,direct
2460,2641,2016-07-17 06:29:00,direct
2461,2641,2016-08-15 06:50:00,direct
2462,2641,2016-09-14 17:24:00,direct
2463,2641,2016-10-14 00:29:00,direct
2464,2641,2016-11-12 16:06:00,direct
2465,2641,2016-12-12 21:42:00,direct
2466,2651,2016-07-21 18:42:00,direct
2467,2651,2016-08-19 18:47:00,direct
2468,2651,2016-09-17 12:40:00,direct
2469,2651,2016-10-16 03:15:00,direct
2470,2651,2016-11-14 01:43:00,direct
2471,2651,2016-12-13 08:27:00,direct
2472,2661,2014-12-10 14:07:00,direct
2473,2661,2015-01-08 23:07:00,direct
2474,2661,2015-02-07 16:30:00,direct
2475,2661,2015-03-08 14:09:00,direct
2476,2661,2015-04-07 04:26:00,direct
2477,2661,2015-05-06 01:52:00,direct
2478,2661,2015-06-05 16:38:00,direct
2479,2661,2015-07-05 21:16:00,direct
2480,2661,2015-08-04 08:57:00,direct
2481,2661,2015-09-03 22:31:00,direct
2482,2661,2015-10-02 06:12:00,direct
2483,2661,2015-11-01 17:54:00,direct
2484,2661,2015-11-30 18:21:00,direct
2485,2661,2015-12-30 05:13:00,direct
2486,2661,2016-01-29 02:18:00,direct
2487,2661,2016-02-28 22:36:00,direct
2488,2661,2016-03-29 03:21:00,direct
2489,2661,2016-04-27 16:22:00,direct
2490,2661,2016-05-26 22:13:00,direct
2491,2661,2016-06-25 22:30:00,direct
2492,2661,2016-07-25 07:17:00,direct
2493,2661,2016-08-24 09:53:00,direct
2494,2661,2016-09-23 05:30:00,direct
2495,2661,2016-10-23 20:46:00,direct
2496,2661,2016-11-21 23:44:00,direct
2497,2661,2016-12-21 16:46:00,direct
2498,2671,2014-12-10 16:59:00,direct
2499,2671,2015-01-09 02:17:00,direct
2500,2671,2015-02-08 12:37:00,direct
2501,2671,2015-03-10 00:41:00,direct
2502,2681,2016-05-22 08:19:00,direct
2503,2681,2016-06-21 19:30:00,direct
2504,2681,2016-07-21 23:52:00,direct
2505,2681,2016-08-20 10:54:00,direct
2506,2681,2016-09-18 18:14:00,direct
2507,2681,2016-10-18 04:53:00,direct
2508,2681,2016-11-16 12:07:00,direct
2509,2681,2016-12-15 03:06:00,direct
2510,2691,2014-12-07 10:03:00,direct
2511,2691,2015-01-06 05:23:00,direct
2512,2691,2015-02-04 05:48:00,direct
2513,2691,2015-03-06 06:00:00,direct
2514,2701,2016-12-04 04:45:00,direct
2515,2711,2016-08-06 10:04:00,direct
2516,2711,2016-09-05 03:20:00,direct
2517,2711,2016-10-04 09:53:00,direct
2518,2711,2016-11-03 18:20:00,direct
2519,2711,2016-12-02 10:43:00,direct
2520,2711,2016-12-31 21:52:00,direct
2521,2721,2014-12-04 10:30:00,direct
2522,2721,2015-01-03 04:37:00,direct
